creators,date,ol_id,publisher,title,trove_url,version_id,work_id
Judith Rossell,2007,OL23276693M,New York Walker,Jack Jones and the pirate curse Judith Rossell.,https://trove.nla.gov.au/version/259801172,259801172,16141088
Stephen FitzGerald,1997,OL771098M,"St Leonards, NSW Allen & Unwin",Is Australia an Asian country? can Australia survive in an East Asian future? Stephen FitzGerald.,https://trove.nla.gov.au/version/208175563,208175563,16141265
"Grant, James archaeologist.",1880,OL13446398M,Leith Reid & son,"The mysteries of all nations rise and progress of superstition, laws against and trials of witches, ancient and modern delusions : together with strange customs, fables, and tales ... By James Grant.",https://trove.nla.gov.au/version/50927698,50927698,16144354
"Marael Johnson|Hempstead, Andrew",2000,OL24768912M,"Emeryville, CA Avalon Travel Pub.",Australia handbook Marael Johnson & Andrew Hempstead,https://trove.nla.gov.au/version/94176877 168630637,94176877 168630637,16151367
"Marael Johnson|Hempstead, Andrew.",2000,OL23000294M,"Emeryville, CA Avalon Travel Pub.",Australia handbook Marael Johnson & Andrew Hempstead.,https://trove.nla.gov.au/version/94176877 168630637,94176877 168630637,16151367
D. W. A. Baker 1922-,1997,OL19819124M,"Carlton South, Vic Melbourne University Press",The civilised surveyor Thomas Mitchell and Australian Aborigines D.W.A. Baker.,https://trove.nla.gov.au/version/261076174,261076174,16172005
"Susan Reid|Rogers, Greg.",1990,OL22199969M,"Hawthorn, Australia Mimosa Publications",Zoe at the fancy dress ball written by Susan Reid ; illustrated by Greg Rogers.,https://trove.nla.gov.au/version/184917374,184917374,16173817
Hezekiah Butterworth 1839-1905,1891,OL7160491M,Boston Estes and Lauriat,"Zigzag journeys in Australia or, A visit to the ocean world. By Hezekiah Butterworth.",https://trove.nla.gov.au/version/1784177,1784177,1617730
"Australasian Information Online and On Disc Conference (8th 1997 Sydney, Australia)|Australian Library and Information Association. Information Science Section.",1997,OL21051390M,"[Canberra?] Information Science Section, Australian Library and Information Association","Information online & on disc 97 proceedings of the Eighth Australasian Information Online and On Disc Conference and Exhibition, Sydney Convention and Exhibition Centre, Sydney Australia, 21-23 January 1997.Electronic resource",https://trove.nla.gov.au/version/207993097,207993097,16177938
Liz Palika 1954-,1997,OL998798M,New York Howell Book House,The Australian shepherd [Liz Palika].,https://trove.nla.gov.au/version/211658653,211658653,16188433
"Barton, G. B. 1836-1901.",1866,OL7160862M,"Sydney Gibbs, Shallard",Poets and prose writers of New South Wales edited by G.B. Barton.,https://trove.nla.gov.au/version/1785673,1785673,1619076
"Lynn Ainsworth Olawsky 1962-|Porter, Janice Lee, ill.",1997,OL1005850M,Minneapolis Carolrhoda Books,Colors of Australia by Lynn Ainsworth Olawsky ; illustrations by Janice Lee Porter.,https://trove.nla.gov.au/version/257740361,257740361,16191680
Sarah Mayberry|Copyright Paperback Collection (Library of Congress),2011,OL25285263M,Toronto Harlequin,All they need Sarah Mayberry,https://trove.nla.gov.au/version/207943021,207943021,162000689
Emily Barr,2003,OL3561949M,New York Plume Book,Baggage Emily Barr.,https://trove.nla.gov.au/version/175098365,175098365,16201146
Emily Barr,2002,OL26329304M,London Review,Baggage Emily Barr,https://trove.nla.gov.au/version/249116590,249116590,16201146
"Logan, Lloyd.|Sachs, Judyth, 1954-",1997,OL1011279M,London Routledge,Meeting the challenges of primary schooling edited by Lloyd Logan and Judyth Sachs.,https://trove.nla.gov.au/version/208041296,208041296,16201536
"Smith, Elmer D. 1854-1939",1904,OL23704188M,"Adrian, Mich Finch, the Printer",Smith's chrysanthemum manual by Elmer D. Smith.,https://trove.nla.gov.au/version/49217102,49217102,16207086
"Wassily Kandinsky 4 décembre 1866 Moscou, Russie-13 décembre 1944 Neuilly-sur-Seine, Seine, France|Hilla von Rebay Foundation|Solomon R. Guggenheim Museum|Art Gallery of New South Wales",1982,OL25159999M,"Sydney, N.S.W., Australia] International Cultural Corporation of Australia Ltd.",Kandinsky Vasily Kandinsky (1866-1944) : a selection from the Solomon R. Guggenheim Museum and the Hilla von Rebay Foundation sponsored by the Peter Stuyvesant Cultural Foundation and the Visual Arts Board of the Australia Council ; arranged by the International Cultural Corporation of Australia Limited in conjunction with the Art Gallery of New South Wales,https://trove.nla.gov.au/version/176696923,176696923,162133787
Robert Macklin 1941-,2008,OL25560659M,"Crows Nest, N.S.W Allen & Unwin",Bravest how some of Australia's greatest war heroes won their medals Robert Macklin,https://trove.nla.gov.au/version/261861580,261861580,162138824
"Daniel Robinson|Cummings, Joe.",1991,OL18381573M,"Hawthorn, Vic., Australia Lonely Planet Publications","Vietnam, Laos & Cambodia, a travel survival kit Daniel Robinson, Joe Cummings.",https://trove.nla.gov.au/version/253995512,253995512,162139469
Paula Hardy 1973-,2012,OL26295698M,"Footscray, Vic Lonely Planet",Italy Paula Hardy [and others],https://trove.nla.gov.au/version/247388391,247388391,162139484
Dianne R. Hales 1950-,2009,OL20010178M,Australia Wadsworth Cengage Learning,An invitation to health Dianne Hales.,https://trove.nla.gov.au/version/208114291,208114291,16215150
Dianne R. Hales 1950-,2003,OL18383396M,"Belmont, CA Wadsworth Thomson Learning",An invitation to health Dianne Hales.,https://trove.nla.gov.au/version/208142593,208142593,16215150
,2012,OL26088923M,Lonely Planet,Southern Italy,https://trove.nla.gov.au/version/245474964,245474964,162223393
"Paul Harding|Richmond, Simon.",2001,OL3753837M,Melbourne Lonely Planet,Istanbul to Kathmandu a classic overland route Paul Harding and Simon Richmond.,https://trove.nla.gov.au/version/177759492,177759492,16224235
"Leanne Logan 1964-|Cole, Geert",2001,OL24956684M,"Melbourne, Vic Lonely Planet","Belgium & Luxembourg Leanne Logan, Geert Cole",https://trove.nla.gov.au/version/175065243,175065243,16224798
Kristin Kimball,2005,OL21701156M,"Footscray, Vic Lonely Planet Publications",Maui Kristin Kimball.,https://trove.nla.gov.au/version/208098991,208098991,16230027
Sara Benson,2002,OL22996940M,"Footscray, Vic Lonely Planet",Maui Sara Benson.,https://trove.nla.gov.au/version/261873495,261873495,16230027
Sara Benson,2002,OL8906520M,Lonely Planet Publications,Lonely Planet MauiPaperback,https://trove.nla.gov.au/version/262150965,262150965,16230027
"Robert H. Carver|Nash, Jane Gradwohl",2012,OL25194040M,Australia Brooks/Cole Cengage Learning,"Doing data analysis with SPSS version 18 Robert H. Carver, Jane Gradwohl Nash",https://trove.nla.gov.au/version/208080609,208080609,162316248
Guy Lawson,2012,OL25198156M,New York Crown Business,"Octopus Sam Israel, the secret market, and Wall Street's wildest con by Guy Lawson",https://trove.nla.gov.au/version/252294177,252294177,162322156
,2013,OL26008773M,Candlewick Press (MA),Hedgehogs Magic Tricks,https://trove.nla.gov.au/version/261875475,261875475,162348641
Arabella Edge,2001,OL3944370M,New York Simon & Schuster,The company the story of a murderer Arabella Edge.,https://trove.nla.gov.au/version/49259663,49259663,16239168
Jeannette Rowe,2012,OL26465877M,"Crows Nest, N.S.W Allen and Unwin",Bruce the Brachiosaurus Jeannette Rowe,https://trove.nla.gov.au/version/256790670,256790670,162420501
Michael Dahl,1997,OL1010102M,"Mankato, Minn Bridgestone Books",Australia by Michael Dahl.,https://trove.nla.gov.au/version/254004943,254004943,16242161
Graham Bauer|Australian Broadcasting Corporation,2012,OL26484569M,Sydney ABC Books,"Australian story stories of courage, determination and love Graham Bauer",https://trove.nla.gov.au/version/257089876,257089876,162422195
Robert Corbet 1959-,2005,OL23053170M,New York Walker & Co.,Fifteen love Robert Corbet.,https://trove.nla.gov.au/version/245499104,245499104,16246775
Robert Corbet 1959-,2003,OL23270756M,New York Walker,Fifteen love Robert Corbet.,https://trove.nla.gov.au/version/208134841,208134841,16246775
"Vale, V.",1996,OL1023566M,"[San Francisco?, CA V. Vale","Zines! [editor, V. Vale].",https://trove.nla.gov.au/version/249147677,249147677,16254059
Addison.,1995,OL10741727M,Silhouette,Wild West WifePaperback,https://trove.nla.gov.au/version/259796550,259796550,16261489
"Peter Kelly 1957-|Harrisson, Lyn, 1953-",2009,OL23935478M,New York Palgrave Macmillan,"Working in Jamie's kitchen salvation, passion and young workers Peter Kelly and Lyn Harrisson.",https://trove.nla.gov.au/version/207889719,207889719,162624639
Ian Irvine 1950-,2003,OL26456127M,"Camberwell, Victoria Penguin",Tetrarch Volume 2 of The Well of Echoes Ian Irvine,https://trove.nla.gov.au/version/256418910,256418910,16264776
"Lee Atkinson 1968-|Llewellyn, Marc|Mylne, Lee|Crittall, Ron",2012,OL26279012M,"Hoboken, N.J Wiley","Australia by Lee Atkinson, Ron Crittall, Marc Llewellyn, and Lee Mylne",https://trove.nla.gov.au/version/247387706,247387706,162748262
,2012,OL26156966M,Blue Door,Fine Colour of Rust,https://trove.nla.gov.au/version/256421355,256421355,162774901
Helen Hodgman,1988,OL2184180M,New York Harmony Books,Ducks Helen Hodgman.,https://trove.nla.gov.au/version/177759256,177759256,16280102
"David Spillman 1961-|Wilson, Mark, ill.",2002,OL3937549M,"Brooklyn, New York Crocodile Books/Interlink Publishing Group",Yellow-eye by David Spillman ; illustrated by Mark Wilson.,https://trove.nla.gov.au/version/256792292,256792292,16284665
"Kristian Anderson|Anderson, Rachel",2012,OL26613272M,,"Days like these even in the darkest moments, light can shine through Kristian Anderson with Rachel Anderson",https://trove.nla.gov.au/version/260223881,260223881,162863358
"New South Wales.|Tarleton, W. W.",1886,OL6706620M,"Sydney T. Richards, Government Printer",A collection of the private acts of practical utility in force in New South Wales embracing the local private legislation from the year 1832 to the year 1885 by W. W. Tarleton.,https://trove.nla.gov.au/version/49161334,49161334,16298697
,2013,OL26363373M,Candlewick Press,Black Spring,https://trove.nla.gov.au/version/260220540,260220540,162997219
John Flanagan,2012,OL25223132M,New York Philomel,The invaders brotherband chronicles book 2 John Flanagan,https://trove.nla.gov.au/version/249138365,249138365,163046927
G. S. Manson 1965-,2012,OL25223406M,"Portland, OR Verse Chorus Press",Coorparoo Blues & the Irish Fandango : dark passage G.S. Manson,https://trove.nla.gov.au/version/261089895,261089895,163047182
Les A. Murray 1938-,2003,OL3578921M,"New York Farrar, Straus, and Giroux",Poems the size of photographs Les Murray.,https://trove.nla.gov.au/version/223437030,223437030,16326949
,2012,OL26077217M,Lonely Planet,Southwest Usa,https://trove.nla.gov.au/version/247432656,247432656,163285799
,2012,OL26030069M,Lonely Planet,Discover Florida Experience The Best Of Florida,https://trove.nla.gov.au/version/251352300,251352300,163286521
,2012,OL26049837M,Lonely Planet,Discover Italy,https://trove.nla.gov.au/version/247394301,247394301,163286522
Ariel Kalil,2012,OL25238142M,"Washington, D.C Brookings Institution Press","Investing in children work, education, and social policy in two rich countries Ariel Kalil, Ron Haskins, and Jenny Chesters, editors",https://trove.nla.gov.au/version/257087955,257087955,163316786
Myra Jean Bourke (Editor)|Jean Bourke (Editor)|Susanne Holzknecht (Editor)|Annie Bartlett (Editor),2002,OL8906935M,Pandanus Books,Weaving a Double Cloth Stories of Asia-Pacific Women in AustraliaPaperback,https://trove.nla.gov.au/version/209809287,209809287,16331812
"Claudio Tuniz|Gillespie, Richard|Jones, Cheryl|SpringerLink (Online service)",2010,OL25545341M,Milano Springer-Verlag Milan,"I lettori di ossa by Claudio Tuniz, Richard Gillespie, Cheryl Jones /",https://trove.nla.gov.au/version/209820995,209820995,163409872
,2012,OL26114877M,Scholastic Press,The Monster,https://trove.nla.gov.au/version/261840546,261840546,163417585
,2011,OL26097186M,Harlequin,Ranchers Twins Mom Needed,https://trove.nla.gov.au/version/249111081,249111081,163418172
Lindel Barker-Revell,2007,OL25534191M,"Australia Allen & Unwin Pty., Limited",Time for tea the gentle art of reading tea-leaves,https://trove.nla.gov.au/version/209686597,209686597,163425448
Karin Palshoj,2006,OL8907814M,Allen & Unwin,"Mary, Crown Princess of DenmarkPaperback",https://trove.nla.gov.au/version/260724314,260724314,163429430
Michael Gerard Bauer 1955-,2007,OL17989324M,New York Greenwillow Books,Don't call me Ishmael by Michael Gerard Bauer.,https://trove.nla.gov.au/version/186086572,186086572,163431021
Christobel Mattingley,2009,OL25560874M,"Crows Nest, N.S.W Allen & Unwin Children's","Chelonia Green, champion of turtles Christobel Mattingley",https://trove.nla.gov.au/version/260726965,260726965,163431680
Jack Kent 1920-1985,1984,OL2842756M,"Englewood Cliffs, N.J Prentice-Hall",Joey Jack Kent.,https://trove.nla.gov.au/version/183601494,183601494,16345497
"Suelette Dreyfus|Assange, Julian.",1997,OL281423M,"Kew, Australia Mandarin","Underground tales of hacking, madness, and obsession on the electronic frontier Suelette Dreyfus ; with research by Julian Assange.",https://trove.nla.gov.au/version/207985665,207985665,16348578
A. L. Epstein,1969,OL4752770M,Berkeley University of California Press,"Matupit land, politics, and change among the Tolai of New Britain [by] A. L. Epstein.",https://trove.nla.gov.au/version/262156077,262156077,16350411
W. M. O'Neil 1912-,1969,OL5619098M,[Sydney] Sydney University Press,Fact and theory an aspect of the philosophy of science [by] W. M. O'Neil.,https://trove.nla.gov.au/version/260221907,260221907,16352153
F. R. Ankersmit,1983,OL3498644M,The Hague M. Nijhoff,Narrative logic a semantic analysis of the historian's language by F.R. Ankersmit.,https://trove.nla.gov.au/version/207870557,207870557,16352623
Diane Waldman|Solomon R. Guggenheim Museum.|Exxon Corporation.|Australia Council. Visual Arts Board.,1984,OL2851582M,New York Solomon R. Guggenheim Foundation,Australian visions 1984 Exxon international exhibition by Diane Waldman ; Solomon R. Guggenheim Museum.,https://trove.nla.gov.au/version/176703355,176703355,16356219
Kim McCosker,2012,OL26634683M,"Caloundra, Qld 4 Ingredients",4 ingredients one pot one bowl Kim McCosker,https://trove.nla.gov.au/version/261860603,261860603,163563900
,2006,OL26442259M,"Ferntree Gully, Vic Five Mile","Create borders, banners and frames",https://trove.nla.gov.au/version/254020202,254020202,163565226
J. W. C. Cumes 1922-,1971,OL5090008M,[Potts Point] Pergamon Press Australia,The indigent rich a theory of general equilibrium in a Keynesian system [by] J. W. C. Cumes.,https://trove.nla.gov.au/version/260756655,260756655,16357441
